@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
1988,120,42,117,20,4,3,40,725000,175,72,L,422,28,32,6,5,8,6,40,103.8,18.8,2.6,2.8,723333.4,175,72,379.8,28.2,43.8,4.8,3.2,3.4,8.4,112,34.6,11,32
1988,20,7,12,2,0,0,2,725000,175,72,L,54,6,5,1,1,0,2,40,103.8,18.8,2.6,2.8,723333.4,175,72,379.8,28.2,43.8,4.8,3.2,3.4,8.4,112,34.6,11,32
1988,16,0,0,0,0,0,0,79000,165,74,R,0,0,0,0,0,0,0,0,0.333333,0,0,0,69666.666667,165,74,1,0.333333,0.333333,0,0.333333,0,0,26.666667,0,2,30
1988,141,61,164,29,1,8,74,425000,180,71,L,547,49,36,9,1,10,18,53.333333,119.666667,23,1,7.666667,231666.666667,180,71,439.333333,46.666667,35.666667,3.666667,1.333333,5.333333,14.333333,131,53.666667,5,28
1988,53,1,3,0,0,0,1,195000,190,74,R,13,5,0,0,4,0,0,2,4,0,0,0.5,156250,190,74,20.5,9,0.5,0,5,0,0.5,44.5,1,7,33
1988,49,11,26,5,0,1,7,380000,205,75,R,114,15,8,0,0,0,4,20.75,36,6.75,0,7,494166.5,205,75,156.5,26,27.75,0.25,0.5,1.75,3.5,74.75,24,12,34
1988,52,11,16,5,0,0,7,107500,165,72,R,76,21,14,0,0,1,4,10,13,3,0,1.5,101250,165,72,61.5,15.5,9.5,0,1,0.5,2.5,39.5,7.5,7,30
1988,78,6,21,6,0,2,11,470000,193,71,B,107,9,15,2,0,1,4,25,61.5,11.75,0.5,5.5,742500,193,71,234.75,19.5,26.25,5.25,0.25,3,6.5,92.5,35.5,20,39
1988,32,2,6,1,0,0,0,65000,185,74,R,53,11,1,0,8,0,1,2,6,1,0,0,65000,185,74,53,11,1,0,8,0,1,32,0,1,22
1988,27,3,7,1,0,0,0,450000,185,74,L,42,8,1,0,7,0,0,3.666667,7.333333,0.666667,0.333333,0,300000,185,74,59,13.666667,2,0,10,0,0,37,3,4,28
1988,38,0,0,0,0,0,0,1729167,190,74,R,1,1,1,0,0,0,0,0,0,0,0,0,1604167,190,74,2,1,0.333333,0,0,0,0,37.333333,0,12,35
1988,153,54,153,22,2,13,68,110000,170,73,R,606,95,14,6,0,6,17,36.333333,103,16.666667,1.333333,8,81666.666667,170,73,417.666667,64.666667,12,2.666667,1.666667,2.666667,12.666667,112.333333,46.333333,3,25
1988,107,23,82,10,0,9,31,900000,180,73,R,320,54,22,1,2,1,10,43,93.25,12,1,17.5,646250,180,73,383.5,73.25,45.25,4,1.75,1.75,12.75,118.75,51.5,8,32
1988,35,3,12,0,0,0,3,300000,165,70,L,53,11,12,3,0,1,0,23.2,37.4,5.8,1,6.4,336500,165,70,145.6,27.6,24.4,2.2,0.6,1.6,2.4,68.4,23.6,15,38
1988,20,6,12,1,0,2,15,300000,165,70,L,41,8,13,1,0,1,1,23.2,37.4,5.8,1,6.4,336500,165,70,145.6,27.6,24.4,2.2,0.6,1.6,2.4,68.4,23.6,15,38
1988,103,27,51,10,1,9,23,83000,190,72,R,262,57,21,0,2,4,3,34,60,10,1.5,11.5,72750,190,72,273,55,19,0,4,3,5,97.5,28.5,2,27
1988,92,13,51,6,0,2,15,75000,180,75,R,237,32,13,0,5,2,5,13,51,6,0,2,75000,180,75,237,32,13,0,5,2,5,92,15,4,28
1988,85,20,60,10,0,3,16,850000,220,75,L,265,53,15,0,2,2,13,42.75,110.25,18,0.75,10.75,915000,220,75,435.25,85.25,29.5,5.75,1.75,1.25,13.75,128,52.25,10,32
1988,87,37,76,13,1,18,37,1540000,185,73,L,301,66,28,1,1,4,7,44.2,85.6,12.6,0.6,18.8,1340000,185,73,326.4,62.6,35.6,2.8,0.2,3.6,8.8,92.2,50.2,14,36
1988,27,9,20,1,0,7,19,1540000,185,73,L,90,16,5,0,0,2,2,44.2,85.6,12.6,0.6,18.8,1340000,185,73,326.4,62.6,35.6,2.8,0.2,3.6,8.8,92.2,50.2,14,36
1988,161,75,171,27,2,28,84,2142904,190,74,B,603,78,75,8,0,3,20,84,166.5,29.25,1.75,26.5,1646573.5,190,74,574.75,68.75,77.5,8.25,0,4.75,15,153.5,95.75,11,32
1988,18,2,9,1,0,0,1,65000,184,72,R,47,10,3,0,1,1,3,2,9,1,0,0,65000,184,72,47,10,3,0,1,1,3,18,1,2,26
1988,125,48,109,21,3,8,27,120000,185,73,L,379,30,23,2,8,3,7,54,109.333333,18,5,3.333333,105000,185,73,392.333333,31.666667,25.666667,2.333333,7.666667,2.333333,5.333333,128,22.333333,5,26
1988,150,52,106,18,1,2,34,80000,180,73,R,512,63,33,0,6,3,14,39.5,89,13.5,0.5,2,71250,180,73,373,43,27,0,3.5,2,8.5,104,27,1,24
1988,161,87,152,25,1,23,81,1700000,200,76,R,575,69,102,7,0,10,10,99.5,166.75,30,2.5,25.25,1250000,200,76,617,68.5,80,3.25,0,8.75,20,161.5,92.5,7,28
1988,20,1,3,0,0,0,0,72500,170,74,R,30,6,0,0,0,0,3,1,3,0,0,0,72500,170,74,30,6,0,0,0,0,3,20,0,4,28
1988,89,22,69,9,4,4,20,165000,170,72,R,270,49,21,0,0,0,7,26,57.333333,8.333333,2.666667,6.333333,135000,170,72,224.666667,43,19.666667,0.666667,1,1,3,91,22.666667,4,26
1988,136,38,104,19,1,10,47,540000,217,75,L,452,72,42,4,0,4,11,49.25,107.5,16.75,0.5,19,216250,217,75,396.75,61.75,30.5,2.5,0.5,3,14.5,124,62.75,4,29
1988,26,4,10,1,0,0,1,160000,175,72,L,61,11,4,0,1,0,3,18.333333,37,4.666667,1.666667,2.333333,133333.333333,175,72,145,33.666667,10.666667,0,1,0,2.666667,58,12,5,28
1988,103,25,78,6,0,10,45,80000,194,72,L,352,42,19,3,1,3,8,26.5,66,6.5,0,11.5,70000,194,72,282,36.5,18.5,2.5,0.5,4,7,84,44.5,4,27
1988,41,14,34,5,3,0,12,62500,170,73,L,148,35,15,0,4,1,2,15.5,34.5,6.5,2,0.5,62500,170,73,162.5,37.5,11.5,0,5.5,0.5,1.5,47,10.5,0,24
1988,53,17,35,8,1,1,9,62500,170,73,L,177,40,8,0,7,0,1,15.5,34.5,6.5,2,0.5,62500,170,73,162.5,37.5,11.5,0,5.5,0.5,1.5,47,10.5,0,24
1988,150,83,173,28,1,1,65,675000,175,70,R,612,35,40,1,20,8,16,77,164.5,29,1.25,3.25,489375,175,70,582.5,38.5,53,1,18,5.25,13.5,150.25,56,6,30
1988,120,47,103,28,1,13,70,85000,185,73,B,405,80,22,4,6,2,8,41.5,82.5,19.5,1,10.5,73750,185,73,314,60.5,22,3.5,4.5,2.5,6.5,96.5,56.5,1,25
1988,155,128,214,45,6,5,58,1650000,190,74,L,584,34,125,18,0,7,23,112.5,215.25,43.5,4.25,11.25,1418750,190,74,592,46.75,107.75,14,2,5.25,16.75,153,74,6,30
1988,144,93,159,37,5,18,92,125000,175,74,R,540,89,62,1,4,6,8,93.5,155.5,33.5,3.5,19,93750,175,74,549,93.5,51.5,0.5,4,3.5,4.5,138.5,75.5,1,24
1988,149,96,164,31,7,21,111,1600000,180,74,R,559,99,76,3,2,7,16,100.25,157,32.5,3,27.5,1121939.25,180,74,561.5,104.75,98.25,4.25,1.25,6.75,13.25,153.5,102.25,16,37
1988,95,33,69,14,0,9,39,952727,210,72,L,299,49,18,2,9,3,6,49.333333,111.666667,24.333333,1.666667,14.333333,693409,210,72,419.666667,63,35,8.666667,4.333333,3.333333,11,124.666667,61.333333,8,29
1988,158,86,192,39,8,22,119,205000,170,72,L,590,38,87,18,0,7,11,45,101.5,20.5,4,11,132500,170,72,312.5,22.5,46,9,0,3.5,6,94.5,61.5,3,25
1988,24,4,9,0,0,2,8,80000,215,77,L,61,20,11,3,0,1,1,4,9,0,0,2,80000,215,77,61,20,11,3,0,1,1,24,8,1,25
1988,10,3,4,1,0,0,1,77000,185,71,R,29,3,1,0,0,0,1,3,4,1,0,0,77000,185,71,29,3,1,0,0,0,1,10,1,1,25
1988,89,40,64,14,1,5,18,525000,165,69,B,257,27,27,0,7,1,7,37,69.25,12,3.5,3,287350,165,69,284.25,26.25,28,0.25,5.25,1.5,6.25,90.25,25,5,27
1988,109,60,99,23,1,1,28,64500,170,69,R,338,21,45,1,11,2,5,60,99,23,1,1,64500,170,69,338,21,45,1,11,2,5,109,28,1,26
1988,135,57,128,18,3,15,72,2214865,200,74,R,485,89,48,2,0,6,18,76.5,149.75,22.75,2,18.75,1772128.75,200,74,513.25,79.75,51.5,3.75,0,6.75,23.5,135,86.75,14,35
1988,31,3,18,3,0,0,5,415000,160,71,R,75,8,3,0,2,2,4,22.666667,43.333333,8.333333,0.333333,0.666667,360000,160,71,186.333333,14.666667,15.666667,0,4.666667,1.666667,4,73,16.333333,11,31
1988,57,17,15,2,1,1,6,77500,185,71,R,78,15,7,0,0,0,3,17,15,2,1,1,77500,185,71,78,15,7,0,0,0,3,57,6,3,27
1988,120,42,100,20,2,13,49,100000,182,71,R,368,87,22,0,1,2,13,35,82.5,15.25,3,12.5,519375,182,71,314.75,66.25,16.25,1.25,0.5,2.5,10.5,93,45,12,35
1988,122,38,104,17,0,5,39,883000,195,74,R,352,26,29,2,9,0,9,41.25,102.5,16,0.5,5,875619.75,195,74,410.75,31.75,36,1.25,12.75,3.25,11.5,136,44,16,41
1988,19,1,9,0,0,0,9,400000,185,72,L,43,0,4,0,0,1,2,32.375,88.5,16.875,1.125,5.875,398854.25,185,72,315.625,16.5,16.375,2.875,1,4.5,9.375,85.875,50.375,19,39
1988,89,18,62,14,0,3,34,400000,185,72,L,242,19,13,5,4,4,6,32.375,88.5,16.875,1.125,5.875,398854.25,185,72,315.625,16.5,16.375,2.875,1,4.5,9.375,85.875,50.375,19,39
1988,158,81,161,29,3,21,93,850000,195,75,B,600,118,56,14,1,10,13,68.333333,145.666667,27.333333,2.666667,15.666667,696666.666667,195,75,535.666667,96,67.333333,16.333333,1.333333,7.333333,13.333333,149,73,7,28
1988,135,80,117,18,2,25,64,900000,170,70,R,484,63,81,5,5,6,12,90,136.25,24.25,2.5,23.5,854166.5,170,70,521,73.25,88.75,4,3.75,5.25,12,148,80.25,15,38
1988,56,7,32,3,1,0,14,62500,180,74,L,113,15,11,0,2,0,4,7,32,3,1,0,62500,180,74,113,15,11,0,2,0,4,56,14,1,28
1988,31,0,0,0,0,0,0,111000,220,78,L,0,0,0,0,0,0,0,0,0,0,0,0,85500,220,78,0,0,0,0,0,0,0,28,0,2,26
1988,34,0,0,0,0,0,0,125000,200,73,R,0,0,0,0,0,0,0,0,0,0,0,0,125000,200,73,0,0,0,0,0,0,0,34,0,2,24
1988,50,0,0,0,0,0,0,62500,205,75,R,0,0,0,0,0,0,0,0,0,0,0,0,62500,205,75,0,0,0,0,0,0,0,50,0,1,25
1988,69,12,31,1,0,3,19,989333,195,75,R,127,20,7,1,1,3,2,19,38,6.25,0.25,6,913749.75,195,75,153.25,21.75,12.75,2,1.25,1.75,6.25,63,24.25,17,39
1988,154,59,127,32,2,16,63,200000,180,72,L,500,130,46,8,4,2,8,49.666667,92.666667,21.333333,3,14.333333,125833.333333,180,72,366.666667,92,40.666667,4,2.666667,2,5.333333,118.333333,49.333333,3,27
1988,158,81,176,31,2,13,85,340000,185,74,L,597,51,55,14,0,6,16,87.666667,169.666667,30.333333,2,23,195000,185,74,584.666667,57.666667,61.333333,11.333333,4,9.333333,13.666667,153.666667,100.666667,2,26
1988,77,38,56,11,2,2,16,122500,175,71,B,233,28,25,0,5,2,6,38,56,11,2,2,122500,175,71,233,28,25,0,5,2,6,77,16,2,24
1988,27,0,0,0,0,0,0,1000000,185,72,L,0,0,0,0,0,0,0,0,0,0,0,0,1000000,185,72,0,0,0,0,0,0,0,38,0,13,34
1988,54,4,12,3,0,0,4,97000,170,72,R,81,11,3,0,3,0,2,8,24,3,0,1,82000,170,72,109,13,2.5,0,1.5,0.5,2.5,58.5,9.5,3,27
1988,153,75,184,42,7,6,83,732000,170,71,B,602,38,36,2,9,8,10,64.25,162.5,31.75,3.25,6.25,732000,170,71,561.75,36.25,45.25,6.5,3.75,6.5,15,146.25,71.25,7,31
1988,155,61,126,11,6,6,34,552222,175,70,R,527,57,40,0,11,2,5,57.5,114,16,4.5,9,339305.5,175,70,475.5,61.25,40,0.5,10.5,4.25,6.25,143.75,44.5,5,26
1988,33,8,12,1,0,0,2,88000,170,69,B,78,15,6,0,2,0,2,8,12,1,0,0,88000,170,69,78,15,6,0,2,0,2,33,2,8,30
1988,122,76,118,22,2,11,51,185000,170,73,B,455,84,23,1,5,1,5,62.333333,99.333333,18.666667,2.666667,12,105000,170,73,381.666667,75.666667,22.666667,1,6.333333,1,4.333333,103.333333,47,3,26
1988,27,8,14,4,1,1,8,733333,190,73,B,55,7,8,1,0,2,2,14.5,35.5,6.25,0.5,3.25,687499.75,190,73,162.5,21,27.75,1.25,0.5,1.25,6,55.25,18.5,12,32
1988,158,55,166,39,1,13,81,1000000,175,74,L,599,109,67,14,0,7,21,68,170.25,30.75,2.5,19,850000,175,74,578.5,92.25,48.25,8.25,0,6.75,17.5,148.75,93.75,8,29
1988,105,37,61,12,2,15,31,75000,185,75,L,281,44,21,5,2,1,5,39,67,14.666667,2.333333,10,72666.666667,185,75,272.333333,48.333333,22.333333,3.333333,3,1.666667,4.666667,88,27.333333,4,25
1988,73,40,56,14,0,14,35,140000,220,73,R,264,66,34,2,0,3,6,66.5,107.5,26,1,21,112500,220,73,403,87.5,47,4,0,3.5,9.5,108.5,59,4,26
1988,76,37,70,8,1,19,50,700000,200,75,R,253,40,37,9,1,2,6,58,104,16,0.75,23.25,790000,200,75,426.75,71.25,37.5,7.75,1,5,8.5,122.25,72.75,19,41
1988,156,58,148,16,7,0,39,537500,150,71,L,566,40,25,3,10,3,14,62.75,143.75,19.5,6.75,1.25,230625,150,71,541,45,17.75,1.75,10.75,4.25,10.75,153.5,42.5,3,24
1988,83,17,48,6,1,2,20,275000,160,70,B,221,32,26,1,3,3,3,27,72,11,1.5,3,246600,160,70,280,35,24.5,1,3.5,1.5,6,95.5,24.5,5,28
1988,33,11,23,4,1,0,6,62500,160,70,L,124,11,6,0,2,0,1,7.5,18,3,1,0,62500,160,70,91.5,8.5,5,0.5,1,0,1.5,33,6.5,1,25
1988,146,59,127,28,3,5,45,175000,190,75,L,472,59,32,1,15,6,6,59,127,28,3,5,175000,190,75,472,59,32,1,15,6,6,146,45,3,28
1988,140,43,81,10,6,5,37,97500,175,73,R,345,54,21,1,16,2,7,36.5,79,11.5,4.5,4.5,80000,175,73,321.5,61.5,20,1,12.5,2.5,5.5,127.5,33,7,27
1988,129,48,96,16,2,20,50,165000,203,72,L,422,100,46,5,2,2,10,44.666667,84,13.333333,1,17.666667,115000,203,72,340,92.333333,44.333333,3.666667,1.666667,1.333333,7,114.666667,45.666667,3,27
1988,77,42,69,10,4,6,34,460000,180,73,R,262,52,33,1,0,7,5,58.25,81.75,18,4.5,8.75,359375,180,73,330.75,68,48.25,1.75,1.5,4,3.5,99.5,35.75,6,32
1988,75,17,49,7,0,3,9,185000,180,72,L,196,17,12,2,0,0,3,23.4,51.4,8,1.8,5.2,126800,180,72,194.8,21.8,12.6,2,1.2,1.6,4,71.6,20.8,4,27
1988,99,45,93,22,1,8,42,730000,205,75,L,377,77,29,3,1,2,7,61,117.75,25.75,3.25,18,456250,205,75,456.5,83.25,44.25,5,0.5,3.25,9.75,124.25,69.75,6,29
1988,73,18,35,4,2,8,28,102500,187,74,R,220,64,10,0,3,2,2,18,35,4,2,8,102500,187,74,220,64,10,0,3,2,2,73,28,2,24
1988,95,19,80,19,1,7,38,62500,205,72,B,309,56,17,5,3,3,11,19,80,19,1,7,62500,205,72,309,56,17,5,3,3,11,95,38,1,25
1988,19,0,1,0,0,0,0,110000,195,75,R,10,7,0,0,0,0,0,1,1.666667,0,0,0,110166.666667,195,75,24.666667,13.666667,0.666667,0,2,0,0,19.333333,0.333333,4,29
1988,22,0,0,0,0,0,0,62500,175,73,R,2,2,0,0,0,0,0,0,0,0,0,0,62500,175,73,2,2,0,0,0,0,0,22,0,0,27
1988,88,19,57,9,0,6,33,1108333,192,76,R,249,51,29,3,2,3,7,37.2,81.8,15.6,0.8,12.8,921666.4,192,76,339,67.2,34,2.8,1.8,3.4,9.8,101,43.8,7,32
1988,2,2,2,0,0,1,3,1108333,192,76,R,8,1,0,0,0,0,0,37.2,81.8,15.6,0.8,12.8,921666.4,192,76,339,67.2,34,2.8,1.8,3.4,9.8,101,43.8,7,32
1988,157,78,179,31,8,24,79,1850000,180,75,R,591,73,37,12,1,7,13,74.5,158.25,28.5,3.5,29,1157583.25,180,75,559.25,86.75,33.75,9.5,0.75,5.5,13.25,144.75,96.25,12,34
1988,63,2,1,0,0,0,0,465000,175,70,L,10,4,0,0,1,0,0,0.6,1,0,0,0,316000,175,70,6,2.6,0,0,0.4,0,0.2,49.4,0.2,7,32
1988,155,69,143,23,6,9,56,207500,175,73,R,575,108,16,8,4,2,6,58.333333,124.333333,26,4,10.333333,154166.666667,175,73,500.666667,96.666667,15.666667,4.666667,2.666667,2,5.666667,133.333333,48.666667,3,25
1988,24,10,16,6,1,3,6,1383333,185,73,L,73,20,9,2,0,0,0,41.6,85.4,16.2,2.2,14.4,1146666.4,185,73,317.8,64.2,39.2,10.4,0,1.6,3.4,94,42.2,8,31
1988,21,4,11,3,0,1,2,1383333,185,73,L,51,12,5,1,0,0,0,41.6,85.4,16.2,2.2,14.4,1146666.4,185,73,317.8,64.2,39.2,10.4,0,1.6,3.4,94,42.2,8,31
1988,46,0,0,0,0,0,0,1331532,180,75,R,1,0,0,0,0,0,0,0.25,0,0,0,0,1341382.5,180,75,5.75,2.5,0.5,0,0,0,0.25,45.25,0,16,37
1988,19,1,0,0,0,0,0,68000,220,76,L,1,1,1,0,0,0,0,0.5,0,0,0,0,65250,220,76,2.5,2,0.5,0,0,0,0,20,0,2,25
1988,100,29,50,11,3,6,20,63500,185,72,R,188,28,5,1,2,1,3,29,50,11,3,6,63500,185,72,188,28,5,1,2,1,3,100,20,3,25
1988,44,1,1,0,0,0,0,90000,200,74,R,20,12,0,0,3,0,0,1.5,2.5,0.5,0,0,76250,200,74,34.5,15.5,0.5,0,2,0,0,35.5,1,1,26
1988,151,73,163,29,2,11,78,375000,185,74,R,556,79,55,4,4,3,15,59.25,125.25,25.75,2.75,9.5,431250,185,74,467.75,75.75,57.25,2.5,4,3.5,10.75,135.75,57.5,8,32
1988,37,13,19,3,0,0,5,82500,170,72,R,96,22,0,0,1,0,1,13,19,3,0,0,82500,170,72,96,22,0,0,1,0,1,37,5,2,22
1988,75,27,65,10,1,4,34,135000,150,70,L,256,46,21,5,0,4,2,40.333333,82.666667,10.333333,4.666667,4.666667,110833.333333,150,70,302,63.333333,31.666667,4,1,2,2.333333,93.333333,27.333333,2,24
1988,63,24,49,3,5,2,12,135000,150,70,L,191,48,17,3,2,1,1,40.333333,82.666667,10.333333,4.666667,4.666667,110833.333333,150,70,302,63.333333,31.666667,4,1,2,2.333333,93.333333,27.333333,2,24
1988,34,4,5,1,0,0,1,142500,170,72,L,60,25,3,0,8,0,2,3.333333,7,0.666667,0,0,90833.333333,170,72,47.666667,15.666667,4.333333,0,6.333333,0.333333,1,29.666667,1.333333,2,26
1988,63,3,9,2,0,0,9,608000,185,74,B,66,16,7,2,0,0,3,33.25,82.25,14.25,1.5,6.5,745750,185,74,282,41.25,26.25,5,0.75,2.5,5,105.5,36.5,14,36
1988,22,0,2,1,0,0,0,397000,188,72,R,23,6,0,0,2,0,1,0,2,1,0,0,397000,188,72,23,6,0,0,2,0,1,22,0,5,29
1988,152,75,178,41,5,8,53,90000,180,72,L,580,34,38,6,2,6,11,53.5,119.5,28,3,11,76250,180,72,400.5,30,29,3.5,1,4,7.5,118,41.5,2,24
1988,17,3,3,0,0,0,0,62500,180,75,R,16,4,0,0,0,0,0,3,3,0,0,0,62500,180,75,16,4,0,0,0,0,0,17,0,0,26
1988,155,77,163,23,8,19,69,840000,175,73,R,618,91,54,3,1,5,14,84.75,170.25,26.75,5.25,18.75,692500,175,73,594.25,86.5,54,4.5,1.75,4.25,11.5,148.5,71.75,7,29
1988,11,0,0,0,0,0,0,950000,195,77,R,0,0,0,0,0,0,0,1,2,0.25,0,0.25,775000,195,77,30.5,15,1,0,4,0,0.25,25,1.25,10,32
1988,29,4,6,1,0,0,5,207500,215,77,R,60,26,1,0,4,1,0,4,6,1,0,0,207500,215,77,60,26,1,0,4,1,0,29,5,4,26
1988,33,8,12,5,0,1,6,2070000,215,79,L,75,18,3,0,4,2,0,5.75,11.25,3,0.25,0.75,1665000,215,79,63,15,3.5,0,5.25,1,1,29.25,4.75,12,32
1988,76,15,41,5,0,1,14,357000,150,73,R,164,32,8,0,4,1,2,25,62.5,9.75,0.5,3.25,476678.5,150,73,245.25,33.5,22.25,0,5.25,1.5,4,97.5,21,15,38
1988,21,3,10,0,0,0,3,790909,180,73,R,54,3,7,1,0,2,2,43.6,87.6,14.6,1.6,10,814623,180,73,332,29.4,40.8,2.2,1,2.6,9.6,92,44.2,16,37
1988,74,24,68,10,1,7,37,790909,180,73,R,269,29,19,1,0,1,8,43.6,87.6,14.6,1.6,10,814623,180,73,332,29.4,40.8,2.2,1,2.6,9.6,92,44.2,16,37
1988,41,7,12,2,0,0,4,442500,190,73,L,83,24,5,0,9,0,0,5.5,12.75,1.5,0.25,0,251250,190,73,77.25,24.75,3.25,0,7.75,0,1.25,40,3.75,4,28
1988,99,12,41,6,2,0,14,175000,175,71,B,174,27,11,0,0,2,0,31.75,68.5,11.25,2,1.25,418750,175,71,264.25,31.25,23.75,0.5,4,2,4,98,18.75,13,36
1988,84,11,39,9,0,0,8,370000,155,74,R,197,23,18,5,1,0,4,36,87.5,14,1,2.75,632500,155,74,336.75,39.25,30.5,3.5,2.5,2.75,12.5,108.25,29.75,18,40
1988,140,95,144,29,1,18,64,185000,195,71,L,495,94,87,10,0,4,11,67.333333,108.333333,21,2,16.666667,110500,195,71,348,62,56.333333,7.333333,0.666667,1.666667,7,107.333333,50.333333,2,25
1988,135,81,129,18,3,26,93,899000,165,74,R,472,124,65,10,0,3,11,99.333333,127.666667,18.666667,3.333333,30,439666.666667,165,74,453.666667,119.333333,72.333333,7.666667,0,3,7.666667,132,88,4,26
1988,92,26,69,9,0,10,35,850000,185,71,R,315,41,7,4,1,3,16,29.2,78,14.2,0.4,8,738000,185,71,304.4,38.2,17.4,1,1.8,2.8,10.8,88.6,40.8,11,35
1988,122,40,95,17,2,15,62,460000,200,75,R,391,104,48,4,0,7,6,41,88.333333,17.666667,2,16.333333,345833.333333,200,75,355.666667,92.333333,41.333333,2.333333,1,4,8,108,54,5,28
1988,70,0,0,0,0,0,0,675000,170,70,L,1,0,0,0,0,0,0,0.25,0.5,0,0,0,311250,170,70,3.25,0.25,0,0,0.5,0,0,69.75,0.25,4,28
1988,35,11,13,3,0,0,6,390000,205,72,R,90,46,2,0,8,1,0,11,13,3,0,0,390000,205,72,90,46,2,0,8,1,0,35,6,5,26
1988,37,9,19,1,0,1,9,157500,180,75,R,83,6,8,2,0,0,4,24.5,50,6.5,1,3.75,113750,180,75,167.25,15.75,13,1,0.75,1.5,4.25,63.25,19.5,2,27
1988,53,20,47,5,1,2,15,157500,180,75,R,141,12,12,1,3,0,1,24.5,50,6.5,1,3.75,113750,180,75,167.25,15.75,13,1,0.75,1.5,4.25,63.25,19.5,2,27
1988,7,0,0,0,0,0,0,75000,185,74,R,2,1,0,0,0,0,0,0,0,0,0,0,67500,185,74,2,0.5,0,0,0,0,0,8.5,0,2,31
1988,151,91,174,32,5,12,56,127500,185,72,R,588,24,41,3,10,5,7,60.666667,108.666667,17.333333,3.333333,9,88333.333333,185,72,395.333333,32.333333,28.666667,2.333333,5,3,5.666667,105.666667,39.333333,2,24
1988,72,9,30,4,0,3,14,75000,190,70,R,137,22,15,1,1,2,6,9,30,4,0,3,75000,190,70,137,22,15,1,1,2,6,72,14,1,29
1988,35,9,19,3,0,1,4,66000,190,74,R,96,31,12,0,0,1,3,7.5,19.5,3,0,1.5,64250,190,74,92.5,24,10,0,0,0.5,3,34.5,7.5,1,25
1988,76,0,0,0,0,0,0,175000,200,74,L,0,0,0,0,0,0,0,0,0.333333,0,0,0,110000,200,74,2.666667,1,0,0,0.333333,0,0,65.666667,0,3,28
1988,145,58,122,25,3,16,73,97500,200,76,L,485,65,38,5,3,5,7,41,81.5,19.5,2,11.5,81250,200,76,322.5,47,28,3,1.5,2.5,5,114.5,50.5,3,25
1988,12,0,0,0,0,0,0,132500,190,73,L,2,0,0,0,0,0,0,0.2,0.4,0,0,0.2,98000,190,73,3.6,1,0,0,0,0,0,30,0.4,3,29
1988,35,1,1,0,0,1,2,132500,190,73,L,1,0,0,0,0,0,0,0.2,0.4,0,0,0.2,98000,190,73,3.6,1,0,0,0,0,0,30,0.4,3,29
1988,11,1,5,1,0,0,1,457500,230,79,L,22,6,0,0,0,0,0,3.5,7,1,0,0,457500,230,79,35,11.5,2,0,3,0.5,1,15.5,2,5,29
1988,20,6,9,1,0,0,3,457500,230,79,L,48,17,4,0,6,1,2,3.5,7,1,0,0,457500,230,79,35,11.5,2,0,3,0.5,1,15.5,2,5,29
1988,49,2,2,0,0,1,1,127500,200,73,R,37,14,0,0,4,0,0,2,2,0,0,1,127500,200,73,37,14,0,0,4,0,0,49,1,4,23
1988,17,1,5,1,0,0,1,390000,235,76,R,25,8,0,0,1,0,0,2,4.333333,0.333333,0,0,222500,235,76,25,8.333333,0,0,2,0.333333,0.666667,45,1,4,26
1988,137,74,146,40,2,11,44,62500,185,71,R,538,52,29,1,5,4,12,74,146,40,2,11,62500,185,71,538,52,29,1,5,4,12,137,44,0,26
1988,14,1,1,0,0,0,1,1200000,174,72,R,22,7,3,0,4,0,1,1.75,4,0.25,0.25,0,1155357.25,174,72,36,10,1,0,4,0,0.5,19.25,1.5,11,32
1988,103,30,76,19,4,2,23,65000,170,70,L,301,30,27,7,4,6,4,30,76,19,4,2,65000,170,70,301,30,27,7,4,6,4,103,23,1,25
1988,60,0,0,0,0,0,0,442500,180,73,R,1,1,0,0,0,0,0,0,0.333333,0,0,0,339166.666667,180,73,2.666667,1,0,0,0.666667,0,0.333333,60.333333,0,4,30
1988,133,44,114,11,0,5,50,102500,220,77,R,434,63,25,2,8,4,6,30.333333,73.666667,8,1,3,79166.666667,220,77,293.666667,43,16,0.666667,7.666667,4.333333,5,94.666667,31.666667,2,27
1988,32,6,9,1,0,1,8,325000,195,72,B,72,12,8,0,3,2,4,13,29.4,4.6,0.2,1.6,281000,195,72,142,22,12.8,0,4.2,1.4,4.8,57.4,12.6,7,32
